userid,nickname,gender,fans,follows,liked&collected
565a5d8f82ec3939b11313cf,麦麦MMinuet,2,42246,231,144289
57220d776a6a6954c846b849,radicalfires,2,42085,194,89292
5a249c45e8ac2b1e8f6b18d0,Fighting For OS🌻,1,41586,26,50717
59911b6150c4b41770be13be,露露露露露吖,2,41196,16,120967
5acf7d7de8ac2b753f617762,蔡蔡,1,41154,4,90800
5ac46cc0e8ac2b533d374630,瑾宁妈妈,1,40827,120,433576
596a165082ec39443c6079c2,Yuyuan,1,40530,206,18085
5a195fc24eacab6a844c6b19,陈笑笑,1,40253,54,4841
5575752f3397db4693e7e218,安室奈子,2,40237,185,67148
5ae2dc57e8ac2b5caaedffd2,刘美含,1,39852,4,24589
5ae72ebc11be101a234053f4,邢菲fair,1,39739,0,32970
59e4b96811be10652ea00d22,Map-The-Soul,1,39257,172,154104
579981147fc5b87af9c1c82f,胖着那,2,38806,37,191024
55c089b441a2b34c14a71bf9,是苏久久呀,1,38429,42,10557
567cd1e203eb8474a116670a,燕儿在北,1,37977,31,29751
5ae07ae5e8ac2b4ef10b9593,小言00,1,37948,20,230499
543102d9d6e4a97ec30db89f,吴优,2,37565,0,20802
5a52d211e8ac2b78a241269e,认真少女_颜九,1,37495,6,21467
581a701250c4b452685f94bd,可乐宇仔,1,37245,185,139598
5605fe3c3fef9216c4ddf6ef,喵吖,1,37211,129,338361
5674b4710cdc2b2234dcf213,一楠_jyn,2,36843,71,396404
56509e0d9eb5782270a7b5ea,一井豚,2,36694,268,58354
5af40fc34eacab4988d934ab,舒舒啊,1,36551,23,124753
57a814245e87e7514ab46838,abcmama,2,36538,362,49253
5ab9ebd54eacab052799c6b2,糊糊的下午茶,1,36442,0,145077
5a1697d04eacab4f1cc5749e,全球选,0,36084,803,251510
5738760a5e87e726356738d8,赤赤米的亚妞,1,35948,91,42098
597172c55e87e7486b2a5fdc,Tongkiiiyo-,2,35678,68,113996
556d6af9e58d137bb6cd5a78,王杨宇宙航,1,35543,261,161601
590431c45e87e75de7dc05b1,Cutehkcute,1,35178,69,154608
5a9170744eacab68bdcce298,小小可然,1,35140,153,118013
5ae1c1ec11be105afb8c9893,不齐舞团,0,34898,6,52591
590f46935e87e7435e69852b,悠悠食坊,1,34791,30,111964
5875958882ec392558477d1f,JINGSchannel,1,34636,312,46829
57cec61d6a6a694f0994a0cc,Lady Melody,2,34633,136,201355
566ce9c9a40e184cb24193bb,Siri小主,2,34482,25,14830
5a1ce91e11be101c4273cb5e,🌸super桃乐丝,1,34321,167,83265
56c2d7fcb8ce1a3fc743deee,厦航style,0,34225,40,3689
5ac18d13e8ac2b11231b2e68,chow_w_w,1,33882,2,88510
54d4d6ace77989415e862e2e,每日家装,1,33790,138,150705
5a35e77611be1073577e1545,angelatracy🍓,1,33601,164,80137
5919b7ea6a6a694354ae25fd,Amy승민,1,33471,24,151608
545f8e55d6e4a96462a5bd8d,YveS-angX,2,33453,165,187619
575b8dad50c4b4478bc8e512,Milk_9,1,33418,39,59377
5930506b5e87e7576a1b26d1,死蠢的蛋,1,33390,40,32960
5a6c98454eacab4dc596b525,萌儿youm,1,33350,7,35124
59c344db44363b63e81b51c8,丽莎dream,2,32975,957,143433
5ac020e94eacab6f4e2ffcc2,baby,1,32939,13,27851
56d254431c07df4fc1624131,Alettawong,2,32738,280,230899
5a7037f111be104b700cad0e,Valerie美欣欣,1,32663,35,74466
5b324e034eacab397242d0c8,宋轶,1,32407,1,12684
599168796a6a6901eccf56a1,爱做饭的小花猫🐱,2,31789,40,278459
5448a3f3d6e4a97421d4b7e3,哎呦呦咖啡,1,31745,167,35333
59533ebb50c4b44a0f446805,Lin张林超,2,31656,18,12683
5992757c82ec3903277d5c91,Miko 叻,1,31495,29,130850
5995cb4a6a6a694386f84a7c,安宁007,1,31492,44,29245
5906f08a50c4b43c58967690,lxlululu,2,31427,60,216039
59e83998e8ac2b0ac0e40272,时髦星er,1,31352,10,29353
59d8bbfd44363b3e5f0e6bda,艾琳AileenKowk,1,31083,227,13045
5a3a5fe7e8ac2b42f7afb1ba,调色少女,1,30970,6,108722
598efbf182ec392e03a03745,懒人厨房,1,30801,150,249236
5a7c0d0ae8ac2b746a0addb4,晗茜儿,1,30744,32,145577
5a1ea9174eacab6f9f713fcd,灯灯,1,30732,14,23745
55c7f308a75c9516cec6ff7f,撩妹大魔王,1,30389,97,62172
57de281a6a6a69048edfd5b5,钢牙小嘉,2,30199,33,40959
565950c35e87e715739d527f,-LENAYan,2,30172,60,181892
5959ba3682ec390c48b5d1be,💋snake💋,1,30152,37,87899
55eba7305894467e18d37837,Super_Candice,2,29970,66,141975
55e064f7c2bdeb627d569e5f,陈苗哒,2,29954,42,69602
5ab64c5311be10349cfb9b95,唐雨糖_Amy,1,29819,21,205336
5a704c7a4eacab5462e5d469,Pink颜泡泡,1,29794,29,333672
55b8972462a60c40a986c76a,Ava是小仙女,1,29693,82,62553
5ae1d4eee8ac2b6ec18b1b60,Jackson周嘉诚,0,29515,2,6007
5a6781e011be101fed6cb96d,ZJonesy,1,29423,0,225429
56f9f8d71c07df6ef7a450e0,小依娜olivia,1,29388,86,178350
56b0152082ec3920b191d137,萱婶儿,2,29335,198,113158
556d1a7162a60c5c74619d0f,紫薯推书,2,29168,29,13430
5acf2d454eacab5793b8bd61,阿表你好,1,29168,4,80791
56252f1af53ee07f4bb3f1b9,一苇小仙女,2,28714,115,57966
59fbd7a2e8ac2b60d4f4ef1e,香菜嘻_,1,28652,62,174385
593cbc1d6a6a694d485208d9,舟好甜,2,28521,330,149431
5b04b3ea11be104be803d0cf,Jenny,1,28390,38,40110
5a1b8c384eacab6bcf79740c,杜昆仑,0,28223,152,31778
5646abb9a75c95189e917ac3,陈灬灬的陈,1,28133,129,29796
57303a5382ec392b0d932536,蛋蛋蛋蛋蛋懒,2,27621,32,77654
588c606982ec39769e4a761b,Luhyom,1,27617,48,268429
587b03cd50c4b44de6dc94e2,索妮日常,2,27163,86,109120
597aa24e50c4b40ca928ff11,长嘴爸爸,2,26747,2,1498
59ce02a66eea88086f2e0ae6,本于,1,26731,65,272240
56c862ac84edcd5efb619b4a,黄小邪不着急,1,26485,101,194461
5972871750c4b4222b9a9291,呀咪的护肤彩妆,2,26282,92,317419
5aa9c7704eacab6bc6e28107,冰雨18,1,26207,40,178226
563bb272f53ee008354c231e,ｋｉｎO,1,26111,138,90778
54a96ce1b4c4d635e1130daf,文西Vincy,2,25958,161,62465
58e0e59350c4b46099050f79,Miruku是牛奶啊,2,25953,245,69847
5a2112a211be1054da4d91a3,小夫孔,1,25721,90,211035
5ae632c0e8ac2b6049024aee,夏夏夏米,1,25620,26,282215
56572a75b8ce1a40a49ae94f,贝壳mummy,1,25599,104,59630
5571d385e58d1376a3b2d8b3,Blake_Lee,2,25587,319,62775
591538455e87e7045ed7e826,商总甜素纯,1,25570,77,25386
